symbol,fractionable
PYPY,False
ALPMY,True
LOPE,True
LOOP,True
LONZ,True
ASCE,False
LOMA,True
TTEQ,False
LOKVW,False
LOKVU,False
LOGI,True
TTEK,True
TTEC,True
LODE,False
LOCT,False
LOCO,True
ASC,True
QB,False
LOB,True
ASBPW,False
ASBP,False
TSEC,False
TTE,True
LOAR,True
LNW,True
TSLP,False
LNTH,True
LNT,True
LNSR,False
LNN,True
ASBA,False
LNKS,False
TSLR,False
ASB.PRF,False
LNKB,False
TTD,True
ASB.PRE,False
LNG,True
LND,True
ASB,True
ASAN,True
LNC.PRD,False
LNC,True
LMUB,False
TSLS,False
TTC,True
LMT,True
QHDG,False
LMNR,True
LMND.WS,False
LMND,True
LMFA,False
TTAN,True
TTAM,False
TT,True
LMBS,True
TSYY,False
TSSI,True
QHY,True
TSQ,False
TSPY,False
TSPX,False
LMBO,False
LMB,True
LMAT,True
LLYX,False
LLYVK,True
TSPA,True
TSMZ,False
LLYVA,True
LLY,True
TSMY,False
LLDR,False
LKQ,True
ASA,False
LKOR,True
LKFN,True
LJUL,False
AS,True
LIXTW,False
LIXT,False
TSMX,False
TSMU,False
LIVR,False
LIVN,True
LIVE,False
TSMG,False
QIDX,False
LITP,False
LITM,False
LITL,False
LITE,True
LITB,False
QLC,True
ARWR,True
LIQT,False
TSME,False
TSM,True
LION,True
KRYAY,True
LINE,True
TSLZ,False
TSLY,True
TSLX,True
TSLW,False
LIND,True
TSLT,False
LINC,True
LIN,True
LIMI,False
TSLL,True
QLGN,False
LILAK,True
TSLG,False
LILA,True
LII,True
TSLA,True
LIF,True
TSL,False
LIEN,False
ARW,True
TWO.PRA,False
LIDRW,False
LIDR,False
LICN,False
QRHC,True
QSEAR,False
TSII,False
TSI,False
ARVR,False
TSHA,False
LIBD,False
TSEP,False
TSEM,True
LIAY,False
LIAX,False
LIAV,False
QSPT,True
SOMLY,True
TYLG,False
ARVN,True
LIAU,False
TSEL,False
TYO,False
LIAT,False
LIAQ,False
LIAP,False
LIAO,False
LIAM,False
LIAK,False
ARTY,True
LIAJ,False
LIAG,False
LIAF,False
LIAE,False
TSE,True
LIAC,False
LIAB,False
TSDD,False
TSCO,True
TSBX,False
LI,True
LHX,True
LHSW,False
LH,True
LGOV,False
TSBK,False
LGO,True
LGND,True
LGLV,True
LGL.WS,False
LGL,False
LGIH,True
TSAT,True
LGI,False
TS,True
TRX,False
LGHT,False
LGH,True
TRVI,True
LGDX,False
TZA,True
LGCY,False
ARTW,False
LGCL,False
LGCF,False
RMBL,True
LGCB,False
TRVG,True
RATE,False
LFWD,False
LFVN,True
TRV,True
LFUS,True
LFT.PRA,False
ARTV,False
LFT,False
TRUP,True
TRUG,False
TRUE,True
LFST,True
TRU,True
LFSC,False
TRTX.PRC,False
TRTX,True
TRTN.PRF,False
LFMDP,False
LFMD,True
LFGY,True
TRTN.PRE,False
LFEQ,True
LFDR,False
LFCR,True
LFBE,False
TRTN.PRD,False
LFAW,False
RAVE,False
RAVI,True
LFAR,False
TRTN.PRC,False
TRTN.PRB,False
TCEHY,True
LFAQ,False
TRTN.PRA,False
TRT,False
TRSY,False
TRST,True
TRSG,False
LFAO,False
LFAN,False
LFAL,False
RB,False
LFAK,False
TRS,True
LFAJ,False
LFAF,False
LFAE,False
LEXX,False
TRP,True
LEVI,True
LEU,True
ARTNA,True
LEO,True
TROX,True
TROW,True
LENZ,True
LEN.B,True
LEN,True
ARTL,False
LEMB,True
LEGT.WS,False
LEGT.U,False
TRON,False
LEGT,False
LEGR,True
LEGN,True
LEGH,True
TRNS,True
LEG,True
TRNR,True
LEE,False
LEDS,False
LECO,True
TRNO,True
ARRY,True
LEAD,False
LEA,True
RBLD,True
LE,True
LDWY,False
LDUR,True
LDSF,True
LDRX,False
ARR.PRC,False
TRN,True
TRML,True
UEVM,True
LDRT,False
LDRR,False
LDRI,False
TRMK,True
LDRH,False
LDRC,False
LDP,False
LDOS,True
LDI,True
ARR,True
LDER,False
TRMB,True
LDEM,True
LDDR,False
ARQT,True
LCUT,False
LCTX,False
LCTU,True
TRIP,True
LCTD,True
LCR,False
LCOW,False
TRINZ,False
EXPGY,True
LCNB,False
TRINI,False
RCC,False
LCLG,False
TRIN,True
LCII,True
LCID,True
LCG,False
FSUGY,True
RCD,False
TRIB,False
ELUXY,True
TRI,True
TRGP,True
TRFM,False
LCFYW,False
RCEL,True
LCDL,False
LCAP,False
LC,True
LBTYK,True
LBTYB,False
LBTYA,True
ARQQ,True
LBRT,True
TRFK,False
LBRDP,True
RDIV,True
RDZN,False
LBRDK,True
TREX,True
LBRDA,True
LBO,False
LBGJ,False
LBAY,True
LB,True
TREE,True
TRDA,True
LAZR,True
TRC,True
ARQ,True
LAZ,True
AROW,True
LAYS,False
LAWR,False
LAW,True
LAUR,True
LASR,True
LASE,False
LARK,False
LAR,True
TRAW,False
TRAK,True
TR,True
LAPR,False
LANV.WS,False
TQQY,False
LANDM,False
TQQQ,True
TPZ,False
LAND,True
LAMR,True
LALT,False
LAKE,True
TPYP,True
LAES,True
TPVG,True
TPTA,False
AROC,True
ARMN,False
BPHLY,True
LADR,True
LAD,True
LAC,True
TPST,False
TPSC,True
TPR,True
LAB,False
L,True
TPOR,False
TPMN,True
TPLS,False
TPLE,False
KZR,True
ABXB,True
KZIA,False
TPLC,True
TPL,True
KYTX,False
KYN,False
UMAC,False
TPIF,True
TPIC,True
KYMR,True
KXIN,False
KXI,True
KWR,True
UMAY,False
KWMWW,False
TPHE,False
KWM,False
TPHD,True
KWEB,True
KW,True
TPH,True
KVYO,True
KVUE,True
KVLE,False
TPGXL,False
KVHI,False
KVACW,False
KVAC,False
KURE,True
KURA,True
TPG,True
ARM,True
KULR,False
TPET,False
TPCS,False
KTOS,True
KTF,False
TPC,True
KTEC,False
REKR,False
KTCC,False
ARLP,True
KTB,True
KT,True
KSTR,True
TPB,True
TOWN,True
KSS,True
KSPY,False
TOTL,True
ARLO,True
TOST,True
TORO,True
KSPI,True
KSEP,False
TOPT,False
KSCP,False
KSA,True
TOPS,False
TOPP,False
REKT,False
ARL,False
KRYS,True
TOPC,False
TOON,False
KRUS,True
KRT,True
KRRO,True
KRP,True
KROS,True
TOMZ,False
RELI,True
KROP,False
TOLZ,True
TOLL,False
RELIW,False
KRO,True
KRNY,True
TOL,True
TOKE,False
KRNT,True
REMG,False
REMX,True
KRMN,False
KRMD,False
TOK,True
KRMA,True
KRKR,False
KRG,True
KREF.PRA,False
KREF,True
TOIIW,False
TOI,False
KRE,True
REVS,True
KRC,True
USAF,False
KRBN,True
TOGA,False
TOAK,False
TNYA,True
KR,True
KQQQ,False
USTB,True
KPTI,True
KPRX,False
KPRO,False
KPLTW,False
TNXP,False
TNONW,False
TNON,False
VALN,True
VERS,False
ARKX,True
KPLT,False
KPDD,False
KOSS,True
RPHS,False
KOS,True
XBTY,False
XSVN,True
KORU,False
PSMMY,True
ARKW,True
KORP,True
ZMAR,False
KORE,False
KOPN,True
TNMG,False
KOP,True
ZMAY,False
KOOL,False
TNL,True
KONG,False
ZNOV,True
KOMP,True
TNK,True
KOLD,True
KOKU,True
KOF,True
KODK,True
KOD,True
KOCT,False
KO,True
KNX,True
TNGY,False
ZOCT,True
ARKQ,True
KNTK,True
TNGX,True
KNSL,True
KNSA,True
KNRG,False
KNOW,False
KNOV,False
TNFA,True
ZONE,False
TNET,True
TNDM,True
KNOP,True
TNA,True
KNO,True
SYIEY,True
TMV,True
RXD,False
KNGZ,False
RXI,True
RPT.PRC,False
KNG,True
TMUS,True
KNF,True
KNDI,True
TMSL,True
KNCT,False
KN,True
KMX,True
KMTS,False
TMP,True
KMT,True
KMRK,False
KMPR,True
KMPB,False
KMLM,True
KMLI,False
TMO,True
TMHC,True
TMH,False
KMID,False
KMI,True
RXL,True
TMFX,False
TMFS,True
KMDA,True
RZG,True
TMFM,True
TMFE,False
KMB,True
KMAY,False
KMAR,False
TMFC,True
RZLV,True
KLXY,False
KLXE,True
TMF,True
TMET,False
ARKO,True
MAKSY,False
KLTR,True
TMED,False
KLTOW,False
KLTO,False
KLRS,True
JPXGY,True
KLMT,False
MAXJ,False
KLMN,False
RZLVW,False
KLIP,True
KLIC,True
KLG,True
SAIHW,False
TME,True
TMDX,True
KLC,True
TMDV,False
KLAC,True
KKRT,False
KKRS,False
SAJ,False
KKR.PRD,False
SAMT,False
KKR,True
KJUN,False
TMDE,False
TMCWW,False
KJUL,True
KJAN,True
TMCI,True
TMC,True
ARKF,True
KITTW,False
ARKB,True
KITT,False
KIRK,True
KIO,False
IROQ,False
BFC,True
TWIN,False
KINS,False
KIM.PRN,False
KIM,True
TMB,False
TMAT,True
KIE,True
DC,False
KIDS,True
KHPI,False
KHC,True
TMAR,False
FCN,True
KGS,True
TM,True
TLYS,True
TLX,False
KGRN,True
TLTX,False
KGLD,False
KGEI,False
KGC,True
KG,False
KFY,True
KFS,False
TLTW,True
KFRC,True
FNV,True
KFIIU,False
TLTP,False
KAR,True
KFIIR,False
KFII,False
TLTI,False
KFFB,False
TLT,True
TLSI,True
TLSA,False
KFEB,False
KF,False
KEYS,True
TLS,True
KEY.PRL,False
KEY.PRK,False
KEY.PRJ,False
TLPH,False
TLN,True
TLK,True
MJ,True
KEY,True
TLIH,False
TLH,True
NTR,True
KEX,True
KEUA,False
KEQU,False
KEP,True
KEMX,False
PGX,True
TLF,False
KEMQ,True
TLCI,False
TKR,True
KELYA,True
KEAT,False
MPNGY,True
KE,True
KDRN,False
KDP,True
TKO,True
KDEF,False
CFRUY,True
KDEC,False
KD,True
KCSH,False
VECO,True
KCHVU,False
KCHV,False
ABVX,True
KCE,True
KCCA,True
TKNO,True
TKC,True
KCAI,False
TK,True
KC,True
TJX,True
COHN,False
KBWY,True
SPMA,False
KBWR,True
KBWP,True
SPMV,True
KBWD,True
SCHJ,True
KBWB,True
TJUN,False
KBUF,False
KBSX,False
KBR,True
KBH,True
TJUL,False
KBE,True
KBDC,True
KBA,True
KB,True
KAUG,False
TJAN,False
KARS,True
KARO,True
ARKA,False
SCHP,True
KAPR,True
KAPA,False
KALV,True
ARIS,True
KALU,True
KALA,True
KAI,True
TIXT,True
K,True
JZXN,False
JYNT,True
TIVC,False
JXX,False
TITN,True
SHRT,False
TISI,False
TIRX,False
TIPZ,True
JXN.PRA,False
TIPX,True
TIPT,True
JXN,True
CLDT,True
TIP,True
TINY,False
JXI,True
JXG,False
JWEL,False
JVAL,True
JUST,True
TINT,False
CRAQ,False
JUSA,False
TIME,False
TIMB,True
TILT,True
JUNS,False
JUNP,False
CTRM,False
TILL,False
JUNM,False
ESSA,False
TILE,True
JULZ,False
TIL,False
JULW,False
TIGR,True
GUTS,False
JULU,False
JULT,False
JULP,False
IGRO,True
JULM,False
JULJ,False
TIGO,True
TIC,False
JULH,False
JUCY,True
THYF,False
THY,True
THW,False
JTEK,True
SLVO,True
JTAI,False
THTX,False
THTA,False
THS,True
THRY,True
JSTC,True
SIXS,False
SIXZ,False
JSPRW,False
ARI,True
THRO,False
ARHS,True
THRM,True
THRD,False
JSPR,False
JSML,True
THR,True
JSMD,True
JSM,False
AGQI,False
THQ,False
THO,True
THNR,False
THNQ,True
SKYE,False
JSI,True
JRVR,True
JRSH,False
THMZ,False
JRS,False
JRI,False
JRE,False
THM,False
JQUA,True
JQC,False
JPY,False
JPXN,False
JPUS,True
JPSV,False
THLV,False
SLS,False
JPST,True
SLX,True
SMX,True
JPSE,True
SMXT,False
JPRE,True
JPM.PRM,False
THIR,False
THG,True
JPM.PRL,False
JPM.PRK,False
JPM.PRJ,False
JPM.PRD,False
JPM.PRC,False
JPM,True
JPIN,True
THFF,True
THEQ,False
JPIE,True
THD,True
THCH,True
THC,True
TH,True
JPIB,True
SNAV,False
JPI,False
JPHY,False
JPEM,True
JPEF,False
JPC,False
JPAN,False
SNES,False
ARGX,True
SPKL,False
JOYY,True
JOUT,True
TGTX,True
TGT,True
JOJO,False
JOF,False
JOE,True
JOBY,True
JOB,False
JNUG,True
SPMC,False
SPNT.PRB,False
JNK,True
TGS,True
JNJ,True
TGRW,True
TGRT,True
TGNA,True
JNEU,False
JMTG,False
JMST,True
JMSI,False
JMSB,False
JMOM,True
JMM,False
JMID,False
JMIA,True
JMHI,False
TGLS,True
JMEE,True
JMBS,True
TGLR,False
JLS,False
SPOK,True
TGLB,False
JLQD,False
JLL,True
TGI,True
JLHL,False
TGEN,False
JL,False
TGE.WS,False
TGB,False
JKS,True
JKHY,True
TG,True
JJSF,True
TFX,True
TFSL,True
JIVE,False
JIRE,True
JILL,True
TFSA,False
TFPM,True
ITOCY,False
JIII,False
TFLR,False
JIG,True
TFLO,True
TFINP,False
JHX,False
JHS,False
ARGT,True
SPRC,False
TFIN,True
TFII,True
AGQ,True
SPSK,True
TFC.PRR,False
TFC.PRO,False
JHPI,False
SPTB,False
JHMM,True
JHID,False
JHI,False
TFC.PRI,False
JHHY,False
TFC,True
JHG,True
JHEM,True
TEX,True
TEVA,True
SPUC,True
ARGO.PRA,False
JHDV,False
JHCR,False
ARGD,False
JHCP,False
JHCB,False
SPUT,False
JGH,False
JG,False
TERN,True
JFU,False
JFLI,False
TER,True
TEQI,True
JFIN,True
SPVM,True
TEO,True
TENX,True
ABUS,True
JFBRW,False
ARES.PRB,False
JFBR,False
JFB,False
JETU,False
RR,False
JETS,True
SRET,True
JEPQ,True
TENB,True
TEN.PRF,False
TEN.PRE,False
TEN,True
JEPI,True
TEMX,False
JENA.U,False
TEMT,False
JENA,False
JEMB,False
JEMA,True
JEM,False
TEMP,False
TEM,True
JELD,True
JEF,True
TELO,False
TELA,False
JDZG,False
JDVI,False
JDOC,False
JDIV,False
JD,True
TEL,True
TEKX,False
SRFM,False
JCTR,True
JCTC,False
JCPI,True
JCPB,True
JCI,True
JCHI,False
JCE,False
TEK,False
TEI,False
SRG.PRA,False
JBTM,True
JBSS,True
TEF,True
JBS,True
JBND,True
SRHQ,True
TECX,True
TECTP,False
JBLU,True
JBK,False
JBIO,True
JBI,True
TECS,True
TECL,True
JBHT,True
JBGS,True
JBBB,True
SRHR,False
JAZZ,True
TECK,True
JAVA,True
JAPN,False
TECH,True
JANZ,False
TECB,True
TEAM,True
JANX,True
TEAF,False
TEAD,False
JANW,True
ARES,True
JANU,False
JANT,True
JANP,False
NCMGY,True
TE.WS,False
TE,True
JANM,False
JANJ,False
STEW,False
JAMF,True
JAKK,True
JAGX,False
STFS,False
TDY,True
JADE,False
JACS.U,False
JACS.RT,False
STOT,True
JACK,True
JAAA,True
AGOX,True
J,True
TDW,True
IZRL,True
IZEA,False
IYZ,True
IYY,True
TDAC,False
IYW,True
AREN,False
IYT,True
TDVG,True
IYRI,False
IYR,True
IYM,True
AREC,False
IYLD,True
IYK,True
IYJ,True
RSPC,False
CMWAY,True
TDUP,False
TDTT,True
IYH,True
IYG,True
IYF,True
IYE,True
IYC,True
TDTH,False
IXUS,True
IXP,True
TDTF,True
IXN,True
IXJ,True
IXG,True
TDSC,True
TDSB,True
IXC,True
AREB,False
IX,True
TDS.PRV,False
TDS.PRU,False
IWY,True
AREA,False
IWV,True
IWTR,False
TDS,True
ARE,True
ARDX,True
IWS,True
TDOC,True
TDIV,True
TDI,False
TDG,True
IWR,True
SFTBY,True
IWP,True
TDF,False
TDEC,False
IWO,True
IWN,True
TDC,True
TDACW,False
TDACU,False
TD,True
IWMY,True
TCX,True
TCV,False
TCRX,False
IWMI,True
TDV,True
IWM,True
IWLG,False
IWL,True
IWFL,False
IWFG,False
IWF,True
TCRT,False
TCPC,True
TCPB,False
IWDL,False
TDVI,False
IWD,True
TEC,False
TCOM,True
IWC,True
AGO,True
IWB,True
IVZ,True
TCMD,True
IVW,True
TCI,False
IVVD,False
IVVB,False
IVV,True
IVT,False
TCHP,True
IVRS,False
IVRA,False
TCHI,False
IVR.PRC,False
ARDT,True
TCBX,True
TCBS,False
TCBK,True
IVR,True
IVP,False
IVOV,True
TESL,True
IVOO,True
TCBIO,False
IVOL,True
TCBI,True
TCAL,False
MNILY,True
TEXN,False
IVOG,True
BAESY,True
TCAF,True
IVE,True
IVAL,True
IUSV,True
TFJL,True
ARDC,True
ARCX,False
TBT,True
IUSG,True
TFNS,False
IUSB,True
TBRG,True
ITWO,False
ITW,True
ITUB,True
ITT,True
TBPH,True
ITRN,True
ITRM,False
ITRI,True
ITRG,False
TFPN,False
ITP,False
TBN,False
ITOT,True
AACT.WS,False
ITOS,True
TBMCR,False
TBMC,False
ITM,False
ITIC,False
TBLU,False
ITGR,True
ITEQ,False
ITDJ,False
ITDI,False
ITDG,False
ITDE,False
ITDD,False
ITDC,False
TBLL,True
TBLD,False
THAR,False
TIER,False
TBLAW,False
ARCT,True
ITDB,False
ITB,True
TBLA,True
ITAN,False
TBJL,False
ITA,True
IT,True
ISWN,False
TBIL,True
TBI,True
TRIO,False
ISVL,True
ARCO,True
ISTR,False
ISTB,True
ISSC,False
ISRLW,False
ARCM,False
ARCC,True
TBH,False
ISRLU,False
ISRL,False
TBG,False
TRMD,True
FMAR,True
ISRG,True
ISRA,True
ARCB,True
ISPY,True
ISPR,False
ISPOW,False
ISPO,True
TBF,True
TBCH,True
ISPC,False
ISOU,False
ISMF,False
ISMD,True
ISHP,False
ISHG,True
TRTY,True
ISEP,False
AVVIY,False
ISCV,True
HSHP,False
ISCG,True
ISCF,True
ISCB,True
ISBA,False
TBBK,True
TBBB,True
IRWD,True
TBB,True
IRVH,False
TAYD,False
EMOP,False
IRTR,False
IRTC,True
IRT,True
IRS.WS,False
IRS,True
IRON,True
IROHW,False
AGNG,True
TAXX,False
TAXM,False
TAXF,True
IROHU,False
IROHR,False
IROH,False
IRMD,True
IRIX,False
FDAT,False
IREN,True
IRDM,True
TAXE,False
FMCX,False
TAX,False
IRD,False
IRBT,True
IR,True
TAVIU,False
ARBKL,False
IQV,True
TAVIR,False
TAVI,False
TATT,True
IQSU,True
TARS,True
TARK,True
UFIV,False
UFO,True
IQST,False
KWT,False
IQSM,True
IQSI,True
IQRA,False
TARA,False
TAPR,False
UG,False
TAP.A,False
IQQQ,False
IQM,True
IQLT,True
TAP,True
PWS,False
TAOX,False
IQI,False
IQDG,True
TAOP,False
IQ,True
IPX,True
IPWR,True
IPW,False
IPSC,True
IPOS,False
UHG,False
TANH,False
TAN,True
IPODW,False
IPODU,False
IPOD,False
TALO,True
TALKW,False
IPI,True
IPHA,False
IPGP,True
IPG,True
TALK,True
TAL,True
IPDP,False
IPDN,False
IPCXU,False
TAK,True
TAIT,False
ARBK,False
TAIL,True
IPCXR,False
IPCX,False
TAGS,True
IPB,False
TAGG,False
IPAY,True
GTMEY,True
IPAV,False
IPAR,True
IPAC,True
IPA,False
TAFM,False
IP,True
TAFL,False
IOVA,True
TAFI,False
TACT,False
IOTR,False
TACOW,False
TACOU,False
UHGWW,False
IOT,True
IOSP,True
ARBEW,False
ARBE,False
TACO,False
TACK,True
TACHW,False
TACHU,False
ARB,True
IOR,False
URE,True
TACH,False
SCCG,False
ARAY,True
UROY,True
IOPP,False
IOO,True
IONZ,False
TAC,True
ARAI,False
IONX,False
T.PRC,False
USAI,False
USAR,False
IONS,True
IONR,False
T.PRA,False
IONQ.WS,False
IONQ,True
IONL,False
T,True
ION,False
IOCT,False
IOBT,False
INVZW,False
SZZLU,False
INVZ,True
SZNE,False
SZK,False
AR,True
INVX,True
SYY,True
CABGY,True
USAS,False
INVN,False
USVN,False
INVH,True
AQWA,False
SYTAW,False
INVG,False
SYTA,False
INVE,True
INVA,True
INV,True
INUV,False
UTEN,True
JOBX,False
SYRE,True
VBIX,False
INTZ,False
INTW,False
SEV,False
INTU,True
INTT,False
INTS,False
INTR,True
INTL,True
SYPR,False
INTJ,False
INTG,False
INTF,True
INTC,True
INTA,True
INSW,True
INSP,True
INSM,True
INSG,True
INSE,False
VCIC,False
INRO,False
SYNX,False
INOV,False
INOD,True
INO,True
SYNB,False
INNV,True
INN.PRF,False
INN.PRE,False
SYNA,True
SDOG,True
INN,True
AQST,False
INMU,False
SYM,True
INMD,True
SYLD,True
VCICU,False
INMB,False
SYK,True
INM,False
INKT,False
INKM,True
INHD,False
INGR,True
INGN,True
INGM,True
ING,True
SYFI,False
INFY,True
INFU,True
VCRB,False
SYF.PRB,False
SYF.PRA,False
INFR,False
VCRM,False
SYF,True
SYBX,False
INFO,False
SYBT,True
INFL,True
INFA,True
SY,False
INEQ,False
SXTPW,False
INEO,False
VIOT,False
INDY,True
INDV,True
INDS,True
SXTP,False
INDP,True
WEICY,True
INDO,True
SXT,True
SXI,True
INDL,False
VIPS,True
SXC,True
INDI,True
INDB,True
INDA,True
INCY,True
INCR,True
INCO,True
VIS,True
SWX,True
INCM,False
INCE,True
INBX,True
SWVLW,False
INBS,True
INBKZ,False
INBK,True
VIVK,False
SWVL,True
INACU,False
INAB,False
IMXI,True
SWP,False
IMVT,True
IMUX,False
VLYPN,False
IMTX,True
IMTM,True
IMTE,False
VLYPO,False
AGNCP,True
IMTB,True
SWKS,True
SWKHL,False
SWKH,False
IMST,False
IMRX,False
IMRN,False
IMRA,False
IMPPP,False
IMPP,True
IMOS,True
IMOM,False
SWK,True
SWIM,True
SWBI,True
IMO,True
IMNN,False
IMNM,True
VLYPP,False
IMMX,False
IMMR,True
IMMP,False
SWAN,True
IMKTA,True
AQNB,True
IMG,False
SWAGW,False
KIGRY,True
IMFL,True
SWAG,False
SW,True
AQN,True
IMF,False
IMDX,False
IMCV,True
IMCR,True
IMCG,True
AQLT,False
IMCC,False
SVXY,True
SVV,True
LSRCY,True
SVREW,False
SVRE,False
IMCB,True
IMAY,False
SVRA,True
SVOL,True
IMAX,True
SVM,False
ILTB,True
VMAR,False
ILS,False
ILPT,True
VMAX,False
ILOW,False
ILMN,True
ILLRW,False
ILIT,False
ILF,True
ILDR,False
ILCV,True
ILCG,True
ILCB,True
IKT,False
IKNA,True
SVIX,True
SVIIW,False
SVIIU,False
SVIIR,False
IJUN,False
IDCBY,True
VNAM,False
SVII,False
SVCO,False
IJUL,True
VNTG,False
IJT,True
IJS,True
IJR,True
SVCCW,False
SVC,True
IJK,True
IJJ,True
IJH,True
IJAN,True
SVA,False
IIPR.PRA,False
IIPR,True
SUZ,True
SUUN,False
IINNW,False
IINN,False
IIM,True
SUSL,True
IIIV,True
IIIN,True
III,False
IIGD,True
SUSC,True
SUSB,True
AQB,False
IIF,False
RNECY,False
SUSA,True
SURI,False
VOC,False
SURG,False
IHYF,False
IHY,True
SGVT,False
SURE,True
SUPX,False
IHT,False
SUPV,True
SUPP,False
IHS,True
IHRT,True
IHI,True
IHF,True
IHDG,True
IHD,False
VOLT,False
IHAK,True
IH,False
SUPN,True
IGV,True
IGSB,True
IGR,False
IGPT,True
IGOV,True
SUPL,False
IGMS,True
APYX,True
SUNS,False
IGME,False
IGM,True
SUNE,False
IGLD,False
IGLB,True
SUN,True
SUI,True
IGIC,True
IGIB,True
SUGP,False
IGHG,True
IGF,True
IGEB,True
SU,True
STZ,True
VOR,False
STXV,False
STXT,False
STXS,True
IGE,True
STXM,False
IGD,False
IGCB,False
APXM,False
IGC,False
IGBH,True
STXE,False
STXD,False
APVO,False
STX,True
STWD,True
APUS,False
IFS,True
STVN,True
IFRX,False
IFRA,True
IFN,False
IFLO,False
STTK,False
IFGL,True
IFF,True
VRCA,False
STT.PRG,False
IFED,False
APUE,True
IFEB,False
IFBD,True
IEZ,True
IEV,True
IEUR,True
IETC,True
IESC,True
IEMG,True
IEI,True
IEFA,True
IEF,True
IEDI,False
STT,True
APTV,True
IE,False
STSSW,False
IDYA,True
SGIOY,True
IDXX,True
STSS,False
IDX,True
IDVO,True
VRM,False
IDV,True
IDUB,True
ACGBY,True
IDU,True
IDT,True
APT,False
IDRV,True
STRZ,False
IDR,False
IDOG,True
IDNA,True
IDN,False
STRW,False
IDMO,True
IDLV,True
APRP,False
STRV,False
IDGT,True
STRT,False
IDEV,True
STRS,False
IDEF,False
IDEC,False
IDE,False
IDCC,True
STRM,False
IDAT,False
IDAI,False
IDA,True
ICVT,True
ICUI,True
APRJ,False
APRH,False
APRE,False
STRL,True
SZKMY,True
ICUCW,False
STRF,False
STRD,False
ICU,False
ICSH,True
STRA,True
ICR.PRA,False
ICOW,True
ICOP,False
STR,True
STPZ,True
STOX,False
ICON,False
STOK,True
VRTL,False
APPX,False
VTAK,False
ICOI,False
VTEC,True
ICMB,False
VTG,False
VTN,False
STNG,True
ICLR,True
ICLO,True
ICLN,True
VTP,False
STNE,True
APPS,True
ICL,True
STNC,True
ICHR,True
ICG,False
ICFI,True
STN,True
ICF,True
ICE,True
STM,True
ICCC,False
VTVT,False
STLD,True
APPN,True
IBTM,False
VUZI,True
IBTK,True
IBTJ,False
STLA,True
IBTI,False
STKS,True
VXX,True
STKL,True
IBTH,False
IBTG,False
STKH,False
VXZ,False
IBTF,False
IBTA,True
IBRX,True
IBRN,False
IBP,True
IBOT,False
STK,False
STIP,True
IBOC,True
IBO,False
IBND,True
WAFU,False
TKOMY,True
IBN,True
STIM,False
STI,False
KAOOY,True
STHO,True
STGW,True
WAFDP,False
APPF,True
IBMT,False
STG,False
IBMS,False
IBMR,False
STEP,True
STEM,False
STEL,True
IBMQ,True
IBMP,True
IBMO,True
STE,True
IBMN,True
IBM,True
IBLC,False
IBKR,True
IBIT,True
IBIO,True
STCE,False
IBIL,False
IBIK,False
IBIJ,False
WBS.PRF,False
IBII,False
STC,True
STBF,False
IBIH,False
IBIG,False
STBA,True
ABT,True
WCEO,False
IBIF,False
IBIE,False
STAX,False
APP,True
IBID,False
WCME,False
IBIC,False
IBIB,False
STAK,False
STAI,False
WGSWW,False
IBHL,False
STAG,True
STAA,True
ST,True
SSYS,True
IBHK,False
IBHJ,False
IBHI,False
IBHF,True
SSY,False
SSXU,False
IBHE,True
IBDZ,False
IBDY,False
IBDX,False
IBDW,True
IBDV,True
SSTK,True
IBDU,True
SST,True
IBDT,True
SSSSL,False
IBDS,True
IBDR,True
IBDQ,True
IBD,True
IBCP,True
IBCA,False
IBBQ,False
IBB,True
IBAT,False
SSSS,False
IBACR,False
SSRM,True
SSPY,True
SSPX,False
WHF,False
IBAC,False
IAUX,False
WHFCL,False
KNBWY,True
IAUM,True
WHLR,True
AGNCO,True
SSP,True
SSO,True
IAUI,False
SSNC,True
SSL,True
IAU,True
IAT,True
SSKN,False
SHAG,True
SSK,False
SSII,False
SSG,False
IAS,True
IART,True
WTPI,True
IAPR,True
IAK,True
SSFI,False
IAI,True
IAGG,True
SSD,True
IAG,True
IAF,False
IAE,False
SSB,True
WTV,True
IAC,True
SRZN,False
SRXH,False
HZO,True
HYZD,True
APOS,False
SRVR,True
SRV,False
HYXU,True
HYUP,True
HYTR,False
APOG,True
HYTI,False
HYT,True
HYSA,False
APOC,False
HYS,True
HYMCL,False
HYMC,False
HYMB,True
HYLS,True
HYLN,True
HYLB,True
HYKE,False
HYIN,False
HYI,True
HYHG,True
HYGW,False
HYGV,True
HYGI,False
HYGH,True
SRTY,True
SRTS,False
HYG,True
HYFM,False
DNBBY,True
HYEM,True
SRS,False
HYDR,False
HYDB,True
HYD,True
SRRK,True
SRPT,True
HYBX,False
WVVI,False
SROI,False
HYBL,True
HYBI,False
HYBB,True
HYAC.U,False
HYAC,False
HY,True
HXL,True
HXHX,False
WVVIP,False
SRLN,True
HWSM,False
HWM,True
SRI,True
SRG,True
SRE,True
HWKN,True
HWH,False
XMAG,False
SRDX,True
SRCE,True
APO.PRA,False
HWCPZ,False
HWC,True
HWBK,False
SRBK,False
HWAY,False
HVT.A,False
SRAD,True
HVT,True
HVIIU,False
HVIIR,False
XMAR,True
SR.PRA,False
HVII,False
HVAC,False
HUYA,True
HUT,True
SR,True
SQQQ,True
HUSV,True
